data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ A;Erica;Form. grat.;F- parmigiano reggiano grattugiato;22;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ A;Erica;Forneria;F- pane fette;22;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ A;Erica;Frutta;Frutta;22;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ A;Erica;Primi;Caserecce al pomodoro e basilico;22;1;4,55;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ A;Erica;Secondi;bocconcini di tacchino agli aromi;22;1;4,55;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ B;Stefania;Contorni;carote all'olio;21;6;28,57;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ B;Stefania;Form. grat.;F- parmigiano reggiano grattugiato;21;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ B;Stefania;Forneria;F- pane fette;21;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ B;Stefania;Frutta;Frutta;21;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ B;Stefania;Primi;Caserecce al pomodoro e basilico;21;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ B;Stefania;Secondi;bocconcini di tacchino agli aromi;21;1;4,76;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ D;Lucilla;Contorni;carote all'olio;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ D;Lucilla;Form. grat.;F- parmigiano reggiano grattugiato;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ D;Lucilla;Forneria;F- pane fette;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ D;Lucilla;Frutta;Frutta;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ D;Lucilla;Primi;Caserecce al pomodoro e basilico;9;1;11,11;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ D;Lucilla;Secondi;bocconcini di tacchino agli aromi;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ E;Aurora;Contorni;carote all'olio;17;13;76,47;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ E;Aurora;Form. grat.;F- parmigiano reggiano grattugiato;17;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ E;Aurora;Forneria;F- pane fette;17;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ E;Aurora;Frutta;Frutta;17;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ E;Aurora;Primi;Caserecce al pomodoro e basilico;17;4;23,53;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ E;Aurora;Secondi;bocconcini di tacchino agli aromi;17;4;23,53;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ F;Antonella;Contorni;carote all'olio;19;14;73,68;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ F;Antonella;Form. grat.;F- parmigiano reggiano grattugiato;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ F;Antonella;Forneria;F- pane fette;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ F;Antonella;Frutta;Frutta;19;0;0;1
