data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1A;teresa;Contorni;patate all'olio;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1A;teresa;Form. grat.;F- parmigiano reggiano grattugiato;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1A;teresa;Frutta;Frutta;10;5;50;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1A;teresa;Primi;Passato di verdure con orzo;10;2;20;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1A;teresa;Secondi;coscia di pollo arrosto;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2A;manuela;Contorni;patate all'olio;16;4;25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2A;manuela;Form. grat.;F- parmigiano reggiano grattugiato;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2A;manuela;Frutta;Frutta;16;6;37,5;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2A;manuela;Primi;Passato di verdure con orzo;16;1;6,25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2A;manuela;Secondi;coscia di pollo arrosto;16;1;6,25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2B;anna;Contorni;patate all'olio;12;1;8,33;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2B;anna;Form. grat.;F- parmigiano reggiano grattugiato;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2B;anna;Frutta;Frutta;12;5;41,67;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2B;anna;Primi;Passato di verdure con orzo;12;1;8,33;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;2B;anna;Secondi;coscia di pollo arrosto;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3A;rafaella;Contorni;patate all'olio;14;2;14,29;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3A;rafaella;Form. grat.;F- parmigiano reggiano grattugiato;14;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3A;rafaella;Frutta;Frutta;14;2;14,29;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3A;rafaella;Primi;Passato di verdure con orzo;14;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3A;rafaella;Secondi;coscia di pollo arrosto;14;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3B;cinzia;Contorni;patate all'olio;17;2;11,76;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3B;cinzia;Form. grat.;F- parmigiano reggiano grattugiato;17;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3B;cinzia;Frutta;Frutta;17;4;23,53;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3B;cinzia;Primi;Passato di verdure con orzo;17;4;23,53;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;3B;cinzia;Secondi;coscia di pollo arrosto;17;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ A;Dm;Contorni;patate all'olio;18;10;55,56;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ A;Dm;Form. grat.;F- parmigiano reggiano grattugiato;18;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ A;Dm;Forneria;F- pane fette;18;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ A;Dm;Frutta;Frutta;18;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ A;Dm;Primi;Passato di verdure con orzo;18;2;11,11;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ A;Dm;Secondi;coscia di pollo arrosto;18;10;55,56;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ B;M;Contorni;patate all'olio;10;10;100;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ B;M;Form. grat.;F- parmigiano reggiano grattugiato;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ B;M;Frutta;Frutta;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ B;M;Primi;Passato di verdure con orzo;10;3;30;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. LORENZINI A Campi;SEZ B;M;Secondi;coscia di pollo arrosto;10;2;20;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ A;fabbri;Contorni;patate all'olio;19;2;10,53;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ A;fabbri;Form. grat.;F- parmigiano reggiano grattugiato;19;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ A;fabbri;Forneria;F- pane fette;19;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ A;fabbri;Frutta;Frutta;19;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ A;fabbri;Primi;Passato di verdure con orzo;19;3;15,79;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ A;fabbri;Secondi;coscia di pollo arrosto;19;2;10,53;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ B;di leo;Contorni;patate all'olio;25;6;24;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ B;di leo;Form. grat.;F- parmigiano reggiano grattugiato;25;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ B;di leo;Forneria;F- pane fette;25;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ B;di leo;Frutta;Frutta;25;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ B;di leo;Primi;Passato di verdure con orzo;25;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. NENCIONI;SEZ B;di leo;Secondi;coscia di pollo arrosto;25;4;16;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ A;rosy;Contorni;patate all'olio;13;5;38,46;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ A;rosy;Form. grat.;F- parmigiano reggiano grattugiato;13;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ A;rosy;Frutta;Frutta;13;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ A;rosy;Primi;Passato di verdure con orzo;13;5;38,46;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ A;rosy;Secondi;coscia di pollo arrosto;13;2;15,38;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;angela;Contorni;patate all'olio;16;10;62,5;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;angela;Form. grat.;F- parmigiano reggiano grattugiato;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;angela;Forneria;F- pane fette;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;angela;Frutta;Frutta;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;angela;Primi;Passato di verdure con orzo;16;1;6,25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;angela;Secondi;coscia di pollo arrosto;16;1;6,25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia;Contorni;patate all'olio;12;9;75;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia;Form. grat.;F- parmigiano reggiano grattugiato;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia;Forneria;F- pane fette;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia;Frutta;Frutta;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia;Primi;Passato di verdure con orzo;12;2;16,67;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia;Secondi;coscia di pollo arrosto;12;3;25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;marianna;Contorni;patate all'olio;15;11;73,33;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;marianna;Form. grat.;F- parmigiano reggiano grattugiato;15;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;marianna;Forneria;F- pane fette;15;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;marianna;Frutta;Frutta;15;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;marianna;Primi;Passato di verdure con orzo;15;3;20;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;marianna;Secondi;coscia di pollo arrosto;15;4;26,67;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria;Contorni;patate all'olio;12;9;75;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria;Form. grat.;F- parmigiano reggiano grattugiato;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria;Forneria;F- pane fette;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria;Frutta;Frutta;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria;Primi;Passato di verdure con orzo;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria;Secondi;coscia di pollo arrosto;12;3;25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I A;Porpora;Contorni;patate all'olio;4;2;50;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I A;Porpora;Form. grat.;F- parmigiano reggiano grattugiato;4;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I A;Porpora;Forneria;F- pane fette;4;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I A;Porpora;Frutta;Frutta;4;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I A;Porpora;Primi;Passato di verdure con orzo;4;1;25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I A;Porpora;Secondi;coscia di pollo arrosto;4;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I B;Secci;Contorni;patate all'olio;10;6;60;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I B;Secci;Form. grat.;F- parmigiano reggiano grattugiato;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I B;Secci;Forneria;F- pane fette;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I B;Secci;Frutta;Frutta;10;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I B;Secci;Primi;Passato di verdure con orzo;10;3;30;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT.LECORE;I B;Secci;Secondi;coscia di pollo arrosto;10;3;30;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1A;giovanna;Form. grat.;F- parmigiano reggiano grattugiato;23;10;43,48;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1A;giovanna;Primi;Passato di verdure con orzo;23;7;30,43;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1A;giovanna;Primi;spaghetti integrali alla carrettiera;23;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1A;giovanna;Secondi;coscia di pollo arrosto;23;11;47,83;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1A;giovanna;Secondi;uovo sodo;23;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1B;virginia;Form. grat.;F- parmigiano reggiano grattugiato;24;9;37,5;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1B;virginia;Primi;Passato di verdure con orzo;24;8;33,33;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1B;virginia;Primi;spaghetti integrali alla carrettiera;24;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1B;virginia;Secondi;coscia di pollo arrosto;24;12;50;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;1B;virginia;Secondi;uovo sodo;24;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;2B;susanna;Form. grat.;F- parmigiano reggiano grattugiato;21;8;38,1;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;2B;susanna;Primi;Passato di verdure con orzo;21;4;19,05;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;2B;susanna;Primi;spaghetti integrali alla carrettiera;21;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;2B;susanna;Secondi;coscia di pollo arrosto;21;10;47,62;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;2B;susanna;Secondi;uovo sodo;21;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3A;serena;Form. grat.;F- parmigiano reggiano grattugiato;21;10;47,62;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3A;serena;Primi;Passato di verdure con orzo;21;5;23,81;1
