"data";"ragionesociale";"descrdestinazione";"descrclasse";"insegnante";"descrgruppo";"descrpiatto";"presenze";"qtaavanzata";"percavanzata";"tipo"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Primi";"Fusilli integrali al pomodoro";"24";"4";"16,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Salsa";"maionese";"24";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Secondi";"merluzzo olio e limone";"24";"8";"33,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Contorni";"carote al prezzemolo";"22";"15";"68,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Form. grat.";"F- parmigiano reggiano grattugiato";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Forneria";"F- pane fette";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Frutta";"Frutta";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Primi";"Fusilli integrali al pomodoro";"22";"15";"68,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Salsa";"maionese";"22";"12";"54,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1C";"rainone";"Secondi";"merluzzo olio e limone";"22";"18";"81,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Contorni";"carote al prezzemolo";"22";"18";"81,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Form. grat.";"F- parmigiano reggiano grattugiato";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Forneria";"F- pane fette";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Frutta";"Frutta";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Primi";"Fusilli integrali al pomodoro";"22";"6";"27,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Salsa";"maionese";"22";"17";"77,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2A";"romanelli";"Secondi";"merluzzo olio e limone";"22";"17";"77,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Contorni";"carote al prezzemolo";"24";"18";"75,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Form. grat.";"F- parmigiano reggiano grattugiato";"24";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Forneria";"F- pane fette";"24";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Frutta";"Frutta";"24";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Primi";"Fusilli integrali al pomodoro";"24";"14";"58,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Salsa";"maionese";"24";"20";"83,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2B";"grassia";"Secondi";"merluzzo olio e limone";"24";"20";"83,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Contorni";"carote al prezzemolo";"25";"9";"36,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Form. grat.";"F- parmigiano reggiano grattugiato";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Forneria";"F- pane fette";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Frutta";"Frutta";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Primi";"Fusilli integrali al pomodoro";"25";"5";"20,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Salsa";"maionese";"25";"7";"28,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"2C";"verso";"Secondi";"merluzzo olio e limone";"25";"7";"28,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Contorni";"carote al prezzemolo";"25";"23";"92,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Form. grat.";"F- parmigiano reggiano grattugiato";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Forneria";"F- pane fette";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Frutta";"Frutta";"25";"0";"0,00";"1"
